Date,0,1,2,3,4,5,6,7,8,9
1999-05-25,0.00050206954,0.00050206954,0.00050206954,0.00050206954,0.00050206954,0.00050206954,0.00050206954,0.00050206954,0.00050206954,0.00050206954
1999-05-26,-5.817582e-05,-5.817582e-05,-5.817582e-05,-5.817582e-05,-5.817582e-05,-5.817582e-05,-5.817582e-05,-5.817582e-05,-5.817582e-05,-5.817582e-05
1999-05-27,-0.001533177,-0.001533177,-0.001533177,-0.001533177,-0.001533177,-0.001533177,-0.001533177,-0.001533177,-0.001533177,-0.001533177
1999-05-28,-0.0009415669,-0.0009415669,-0.0009415669,-0.0009415669,-0.0009415669,-0.0009415669,-0.0009415669,-0.0009415669,-0.0009415669,-0.0009415669
1999-06-01,0.000699174,-0.00055974675,-0.00073664123,-0.0008807555,3.6527286e-05,-0.00019750977,-0.00063062133,-0.00022086466,-0.00022054813,-0.00019833015
1999-06-02,2.3171073e-05,0.00032147922,-0.0003738288,3.8654543e-06,-4.624715e-05,-3.838702e-05,-0.0004144736,-0.00016750791,-0.00012674206,-0.00018654938
1999-06-03,0.0004065875,-0.00061055087,-0.001107153,-0.00051802397,-0.0001696914,-0.0005134572,-0.00073775067,-0.00014310866,-0.00022815634,-0.0003920413
1999-06-04,-0.00054989685,-0.0004404988,-0.00055453926,3.1672767e-05,-0.00019665202,-0.00026077335,-0.00024515868,3.718515e-05,-2.449681e-05,-0.00012452132
1999-06-07,0.0003060485,-0.00029966445,-0.00070033944,-0.00020103494,9.0159476e-05,-0.00034031982,-0.00044309,-3.702275e-05,-1.7116428e-05,-0.00033270754
1999-06-08,-0.00053813856,-0.00086661684,-0.00080003054,-0.00048550218,-0.00023984874,-0.00046091003,-0.00039063022,-9.826897e-05,1.9080471e-06,-0.0001822908
1999-06-09,-0.00021153525,-0.000652377,-0.0005214347,-0.0002708116,-8.906156e-05,-0.00023948262,-0.00034711813,6.0323975e-05,9.9395285e-05,8.587097e-05
1999-06-10,0.00019708415,-0.00035688293,-0.0006164168,-2.0139967e-05,0.00017864397,8.08551e-06,-0.00033017923,0.00028101128,0.00020074152,6.7214016e-05
1999-06-11,0.0005154925,0.00072045816,2.1941261e-05,0.0001058405,0.00042432256,0.00035180792,-0.00017696514,0.00023194356,0.0002476999,0.00014473381
1999-06-14,0.001049753,0.00037367723,-0.00026377803,0.00017360144,0.00032822124,0.000149481,-0.00038558175,0.0003049092,0.00012974511,0.00017299957
1999-06-15,0.00084057375,0.0008116239,-0.00023530226,0.00032756652,0.00039516093,0.0002804338,-0.00043523835,0.00018363743,6.715511e-05,-7.788255e-05
1999-06-16,0.0005680583,0.0006013572,-0.0002797516,0.00052931556,0.0001248151,-0.00014080363,-0.0004708313,-0.00014228467,-5.2200397e-05,-0.00037821487
1999-06-17,0.0005561404,0.00055695727,0.00055591355,0.0005569161,0.0005613061,0.00056103175,0.00055833836,0.0005598839,0.0005646554,0.0005634078
1999-06-18,-0.0010980461,-0.0010980461,-0.0010980461,-0.0010980461,-0.0010980461,-0.0010980461,-0.0010980461,-0.0010980461,-0.0010980461,-0.0010980461
1999-06-21,-0.0010894365,-0.0010894365,-0.0010894365,-0.0010894365,-0.0010894365,-0.0010894365,-0.0010894365,-0.0010894365,-0.0010894365,-0.0010894365
1999-06-22,-0.001750605,-0.001750605,-0.001750605,-0.001750605,-0.001750605,-0.001750605,-0.001750605,-0.001750605,-0.001750605,-0.001750605
1999-06-23,-0.0013960705,-0.0013960705,-0.0013960705,-0.0013960705,-0.0013960705,-0.0013960705,-0.0013960705,-0.0013960705,-0.0013960705,-0.0013960705
1999-06-24,-0.0006804473,-0.0006804473,-0.0006804473,-0.0006804473,-0.0006804473,-0.0006804473,-0.0006804473,-0.0006804473,-0.0006804473,-0.0006804473
1999-06-25,-0.0008691107,-0.0008691107,-0.0008691107,-0.0008691107,-0.0008691107,-0.0008691107,-0.0008691107,-0.0008691107,-0.0008691107,-0.0008691107
